match_id,match_date,is_home,competition_season_key,competition_statsbomb_id,competition_season,def_rolling_component,style_def_component,concession_bias_logit,concession_bias_multiplier
378,2015-09-12,False,2-2015/2016,2,2015/2016,0.13538772063943316,0.15735768589766153,0.1430772084798131,1.1538188828289784
313,2015-09-19,True,2-2015/2016,2,2015/2016,0.6005053281691235,0.05771666155847388,0.41052929485539613,1.5076155471215722
251,2015-09-26,False,2-2015/2016,2,2015/2016,0.4073886692871402,0.05771666155847388,0.285003466582107,1.329766637858717
255,2015-10-03,True,2-2015/2016,2,2015/2016,0.5906580083492567,0.05771666155847388,0.40412853697248274,1.4979964825165575
340,2015-10-17,False,2-2015/2016,2,2015/2016,0.30300333772763177,0.15735768589766153,0.2520273595871422,1.2866312385027827
362,2015-10-25,True,2-2015/2016,2,2015/2016,0.3812065721278602,0.05771666155847388,0.267985103428575,1.3073276651699421
520,2015-11-01,False,2-2015/2016,2,2015/2016,0.47629937615419554,0.15735768589766153,0.3646697845644087,1.4400384067183294
360,2015-11-07,True,2-2015/2016,2,2015/2016,0.5665805621654029,0.22082530735589723,0.44556622298207593,1.5613740314452556
257,2015-11-21,False,2-2015/2016,2,2015/2016,0.6932895952643884,0.05771666155847388,0.4708390684673183,1.6013372612770131
330,2015-11-28,True,2-2015/2016,2,2015/2016,0.49792517688928695,0.22082530735589723,0.40094022255260053,1.493228004473506
290,2015-12-05,False,2-2015/2016,2,2015/2016,0.7950275185056025,-0.3446916586434057,0.39612580650344964,1.4860562613339392
316,2015-12-12,True,2-2015/2016,2,2015/2016,0.3635103448269121,0.05771666155847388,0.2564825556829587,1.2923762209825054
349,2015-12-19,False,2-2015/2016,2,2015/2016,0.23621984322860748,0.05771666155847388,0.1737437296440607,1.1897506289317337
572,2015-12-26,True,2-2015/2016,2,2015/2016,0.033534803443172535,-0.3446916586434057,-0.09884445828712982,0.9058835997527606
421,2015-12-28,False,2-2015/2016,2,2015/2016,0.05757452883379951,-0.2146424123287134,-0.037701400573079996,0.9630004493464319
231,2016-01-02,False,2-2015/2016,2,2015/2016,-0.021707990495672586,-0.12718533914556085,-0.05862506252313347,0.9430602915248033
447,2016-01-12,True,2-2015/2016,2,2015/2016,-0.5146881743449692,-0.12718533914556085,-0.3790621820251763,0.6845030475571631
440,2016-01-16,True,2-2015/2016,2,2015/2016,0.10886133038500005,-0.3446916586434057,-0.04988221577494194,0.951341470919852
424,2016-01-23,False,2-2015/2016,2,2015/2016,-0.14650539332734183,0.15735768589766153,-0.04015331559859066,0.9606421464357641
471,2016-02-02,False,2-2015/2016,2,2015/2016,0.35749343114908555,-0.3446916586434057,0.11172864972171363,1.1182093930439134
553,2016-02-07,True,2-2015/2016,2,2015/2016,-0.08922477328890717,-0.12718533914556085,-0.10251097133873596,0.9025682473166305
561,2016-02-13,True,2-2015/2016,2,2015/2016,0.3713840988265607,0.05771666155847388,0.2616004957827303,1.2990074797859885
485,2016-02-27,False,2-2015/2016,2,2015/2016,0.6157595254400713,0.15735768589766153,0.4553188816002279,1.576676075870098
595,2016-03-01,True,2-2015/2016,2,2015/2016,0.5561318200450766,0.15735768589766153,0.41656087309348133,1.5167363269444378
514,2016-03-05,False,2-2015/2016,2,2015/2016,0.42252258034830276,0.15735768589766153,0.32971486729057836,1.3905715744905334
431,2016-03-12,True,2-2015/2016,2,2015/2016,-0.09294013685127478,0.15735768589766153,-0.005335898889147074,0.9946783117326153
238,2016-03-20,False,2-2015/2016,2,2015/2016,0.17422526128396068,0.15735768589766153,0.168321609898756,1.183317115955253
497,2016-04-02,True,2-2015/2016,2,2015/2016,0.28885170916866815,0.15735768589766153,0.24282880102381582,1.2748503523599297
556,2016-04-09,False,2-2015/2016,2,2015/2016,0.8007575381123827,0.15735768589766153,0.5755675898372302,1.7781394944533198
534,2016-04-17,True,2-2015/2016,2,2015/2016,0.9114995059591361,0.15735768589766153,0.64754986893762,1.910853247866578
546,2016-04-23,True,2-2015/2016,2,2015/2016,0.7251272001259741,0.15735768589766153,0.5264078701460647,1.6928404710392122
234,2016-04-30,False,2-2015/2016,2,2015/2016,0.8307759052060403,0.05771666155847388,0.5602051699293921,1.7510317224989123
537,2016-05-07,True,2-2015/2016,2,2015/2016,0.8826484881334267,0.05771666155847388,0.5939223488321932,1.8110781824324433
505,2016-05-17,False,2-2015/2016,2,2015/2016,0.8269832240335647,-0.3446916586434057,0.41689701509662513,1.5172462514303355
323,2015-08-10,True,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,1.0
607,2015-08-15,False,2-2015/2016,2,2015/2016,0.6036980202099604,-0.08617291466085142,0.3622431930051763,1.4365482579709619
418,2015-08-23,True,2-2015/2016,2,2015/2016,0.13034116801635642,-0.1073212061643567,0.047159337053106834,1.0482890270576015
265,2015-08-29,False,2-2015/2016,2,2015/2016,0.17461559218279854,0.04328749616885541,0.12865075857791844,1.1372928650225917
388,2015-09-12,True,2-2015/2016,2,2015/2016,-0.08089271394531261,0.05771666155847388,-0.032379432518987346,0.9681391688957663
279,2015-09-19,False,2-2015/2016,2,2015/2016,-0.22360220236135145,0.05771666155847388,-0.12514059998941257,0.8823728322517835
308,2015-09-28,True,2-2015/2016,2,2015/2016,-2.4435277900059744,0.05771666155847388,-1.5680922319584176,0.20844246314642859
299,2015-10-03,False,2-2015/2016,2,2015/2016,-0.10887610289117304,-0.2146424123287134,-0.14589431119431218,0.8642490398067625
232,2015-10-17,True,2-2015/2016,2,2015/2016,-0.06456936545026526,0.05771666155847388,-0.02176925599720656,0.9784659841628647
321,2015-10-24,False,2-2015/2016,2,2015/2016,-0.1614340344279972,-0.3446916586434057,-0.22557420290339014,0.7980578400419508
271,2015-10-31,True,2-2015/2016,2,2015/2016,-0.49588771151747446,0.05771666155847388,-0.30212618094089255,0.7392447804023524
381,2015-11-07,False,2-2015/2016,2,2015/2016,-0.026055583128485143,-0.3446916586434057,-0.1375782095587073,0.8714661903456492
382,2015-11-21,True,2-2015/2016,2,2015/2016,0.07832779956707918,0.15735768589766153,0.105988259782783,1.1118088235528165
371,2015-11-29,False,2-2015/2016,2,2015/2016,0.19255990065926346,0.05771666155847388,0.1453647669739871,1.1564613322416206
533,2015-12-05,True,2-2015/2016,2,2015/2016,-0.014561230373182058,0.15735768589766153,0.045610390321613195,1.0466665400928146
254,2015-12-13,False,2-2015/2016,2,2015/2016,0.009181760586948714,-0.3446916586434057,-0.11467393614367531,0.8916568335782331
349,2015-12-19,True,2-2015/2016,2,2015/2016,-0.10881432958827479,-0.3446916586434057,-0.1913713947575706,0.8258258238077568
372,2015-12-26,False,2-2015/2016,2,2015/2016,-0.04145847950928946,0.15735768589766153,0.028127178383143384,1.0285264824389653
522,2015-12-28,True,2-2015/2016,2,2015/2016,-0.03646161496001099,0.15735768589766153,0.031375140340174384,1.0318725282990318
486,2016-01-02,True,2-2015/2016,2,2015/2016,-0.16219830823742779,0.15735768589766153,-0.05035371029014653,0.9508930243625805
459,2016-01-13,False,2-2015/2016,2,2015/2016,-0.15419475101802296,0.15735768589766153,-0.04515139809753339,0.9558527565889434
510,2016-01-16,False,2-2015/2016,2,2015/2016,-0.25131044444873546,-0.2146424123287134,-0.23847663320672774,0.7878270970349739
467,2016-01-23,True,2-2015/2016,2,2015/2016,0.21825982537502955,0.15735768589766153,0.19694407655795076,1.217675942171787
597,2016-02-02,True,2-2015/2016,2,2015/2016,0.047275594148774136,0.15735768589766153,0.08580432626088472,1.0895931026879648
570,2016-02-06,False,2-2015/2016,2,2015/2016,0.029796589454530526,-0.2146424123287134,-0.055757061169604834,0.9457688719669393
604,2016-02-13,False,2-2015/2016,2,2015/2016,-0.2983878920637963,-0.3446916586434057,-0.3145942103666596,0.7300850751223157
543,2016-02-27,True,2-2015/2016,2,2015/2016,-0.582244714599799,0.05771666155847388,-0.3582582329444035,0.6988925746145903
541,2016-03-01,False,2-2015/2016,2,2015/2016,-0.40345523611864564,-0.12718533914556085,-0.30676077217806597,0.7358266100505155
466,2016-03-06,True,2-2015/2016,2,2015/2016,-0.492647621761986,0.15735768589766153,-0.26514576408110935,0.7670941270556165
243,2016-03-19,True,2-2015/2016,2,2015/2016,-0.42286450470103326,-0.2146424123287134,-0.3499867723707213,0.7046974111331713
422,2016-04-02,False,2-2015/2016,2,2015/2016,-0.5225586769962193,-0.2146424123287134,-0.41478798436259223,0.6604802980129075
456,2016-04-09,False,2-2015/2016,2,2015/2016,-0.8392865079125532,0.05771666155847388,-0.5253353985976938,0.5913569907961165
503,2016-04-16,True,2-2015/2016,2,2015/2016,-0.7830998637814995,0.05771666155847388,-0.48881407991250886,0.6133533511026129
567,2016-04-21,False,2-2015/2016,2,2015/2016,-0.6229766784379911,0.15735768589766153,-0.3498596509205127,0.704786998984181
593,2016-04-25,False,2-2015/2016,2,2015/2016,-0.047233085866223025,0.15735768589766153,0.024373684251136563,1.0246731505758266
521,2016-04-30,True,2-2015/2016,2,2015/2016,-0.31413966713069713,0.22082530735589723,-0.1269019260603891,0.8808200538539823
537,2016-05-07,False,2-2015/2016,2,2015/2016,0.27493047877225624,-0.2146424123287134,0.1035799668869169,1.1091344838507153
237,2016-05-15,True,2-2015/2016,2,2015/2016,0.2731657119301003,0.15735768589766153,0.2326329028187467,1.2619181476936054
355,2015-08-08,False,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,1.0
260,2015-08-15,True,2-2015/2016,2,2015/2016,0.8048500467281386,-0.03179633478639021,0.5120238131980536,1.6686648459130078
417,2015-08-22,True,2-2015/2016,2,2015/2016,0.8999529439158255,-0.1073212061643567,0.5474069913877617,1.728764499762879
347,2015-08-29,False,2-2015/2016,2,2015/2016,0.5298042806212167,-0.25851874398255426,0.25389122200989683,1.289031578376922
312,2015-09-13,True,2-2015/2016,2,2015/2016,0.08715414681370544,-0.2146424123287134,-0.018474648886141143,0.9816949613370763
313,2015-09-19,False,2-2015/2016,2,2015/2016,-0.18744565939414345,-0.2146424123287134,-0.19696452292124295,0.8212197672742214
266,2015-09-26,False,2-2015/2016,2,2015/2016,0.036011928688088744,-0.2146424123287134,-0.051717090667791996,0.9495974788332817
283,2015-10-03,True,2-2015/2016,2,2015/2016,0.155408473734257,-0.2146424123287134,0.025890663612217382,1.0262287381959476
232,2015-10-17,False,2-2015/2016,2,2015/2016,0.19672046137184554,-0.2146424123287134,0.05274345557664992,1.0541591717697836
319,2015-10-25,True,2-2015/2016,2,2015/2016,0.07016338587399888,-0.3446916586434057,-0.07503587970709269,0.927710199761166
297,2015-11-01,False,2-2015/2016,2,2015/2016,-0.4507451090238454,-0.3446916586434057,-0.4136264013906915,0.6612479464377105
402,2015-11-07,True,2-2015/2016,2,2015/2016,-0.049523974620097944,-0.2146424123287134,-0.10731542781811335,0.8982422976923309
256,2015-11-23,False,2-2015/2016,2,2015/2016,-0.14835420650188005,-0.3446916586434057,-0.21707231475141403,0.8048717630989745
333,2015-11-28,True,2-2015/2016,2,2015/2016,-0.034176222991285865,0.05771666155847388,-0.002013713398869958,0.9979883127616928
334,2015-12-05,False,2-2015/2016,2,2015/2016,-2.43205926772074,0.05771666155847388,-1.5606376924730152,0.2100021117268647
296,2015-12-12,True,2-2015/2016,2,2015/2016,-0.057100231671534406,0.15735768589766153,0.017960039477684167,1.0181222908783671
278,2015-12-19,False,2-2015/2016,2,2015/2016,-0.3213203954398152,-0.2146424123287134,-0.2839831013509296,0.7527793655530394
305,2015-12-26,False,2-2015/2016,2,2015/2016,-0.182521631820629,-0.3446916586434057,-0.23928114120860083,0.7871935387168567
246,2015-12-30,True,2-2015/2016,2,2015/2016,0.14850606129339408,0.05771666155847388,0.11672977138617201,1.1238157014951473
457,2016-01-02,True,2-2015/2016,2,2015/2016,0.050582578515388166,0.15735768589766153,0.08795386609918385,1.0919377455185248
463,2016-01-13,False,2-2015/2016,2,2015/2016,0.17105198419226167,0.15735768589766153,0.1662589797891516,1.1808788858904888
451,2016-01-16,False,2-2015/2016,2,2015/2016,0.16926197720517644,-0.3446916586434057,-0.010621795341827278,0.9894344167259134
424,2016-01-23,True,2-2015/2016,2,2015/2016,0.4460131315034082,-0.2146424123287134,0.21478369116216567,1.2395937328842301
474,2016-02-02,True,2-2015/2016,2,2015/2016,0.2390624812004356,0.15735768589766153,0.2104658028444647,1.2342528445639847
582,2016-02-06,False,2-2015/2016,2,2015/2016,0.359083874046312,-0.2146424123287134,0.15827967381505312,1.1714937850324871
453,2016-02-13,True,2-2015/2016,2,2015/2016,0.2612341730473225,-0.3446916586434057,0.04916013195556766,1.0503885380442906
592,2016-02-27,False,2-2015/2016,2,2015/2016,0.20757359238531917,0.05771666155847388,0.1551236665959233,1.1678023703194915
242,2016-03-01,True,2-2015/2016,2,2015/2016,0.17798927382895333,0.15735768589766153,0.1707682180530012,1.1862157737541899
508,2016-03-05,False,2-2015/2016,2,2015/2016,0.32133933794179964,0.15735768589766153,0.2639457597263513,1.3020575704266018
475,2016-03-20,False,2-2015/2016,2,2015/2016,0.14469722353391745,-0.2146424123287134,0.018928350981996675,1.0191086278690813
422,2016-04-02,True,2-2015/2016,2,2015/2016,-0.0014955176573329492,0.15735768589766153,0.05410310358691511,1.0555934320137739
501,2016-04-10,True,2-2015/2016,2,2015/2016,-0.16613286083127368,-0.2146424123287134,-0.18311120385537757,0.8326755538564758
512,2016-04-16,False,2-2015/2016,2,2015/2016,-0.2716696591014736,-0.3446916586434057,-0.2972273589411498,0.7428750938653544
433,2016-04-24,True,2-2015/2016,2,2015/2016,-0.6118038586468892,-0.2146424123287134,-0.4727973524355277,0.6232563597645365
491,2016-04-30,False,2-2015/2016,2,2015/2016,-0.8397634025586022,0.05771666155847388,-0.5256453801176256,0.5911737094656675
478,2016-05-07,True,2-2015/2016,2,2015/2016,-0.8456000004949571,0.15735768589766153,-0.49456481025754057,0.609836244034192
432,2016-05-11,True,2-2015/2016,2,2015/2016,-0.3273651810765467,-0.3446916586434057,-0.33342944822494736,0.7164624445541135
578,2016-05-15,False,2-2015/2016,2,2015/2016,-0.41706828901242926,-0.3446916586434057,-0.39173646838327103,0.6758822068237279
302,2015-08-09,True,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,1.0
404,2015-08-15,False,2-2015/2016,2,2015/2016,0.4625633127858517,-0.05366060308217835,0.28188494223204125,1.3256261876216482
350,2015-08-22,False,2-2015/2016,2,2015/2016,0.27237672769679966,-0.17234582932170284,0.1167238327403238,1.1238090275715147
337,2015-08-29,True,2-2015/2016,2,2015/2016,-0.16234317490427363,-0.16098180924653505,-0.16186669692406513,0.8505545785250825
389,2015-09-14,False,2-2015/2016,2,2015/2016,-0.6887176002289928,-0.2146424123287134,-0.522791284463895,0.592863385882523
275,2015-09-19,True,2-2015/2016,2,2015/2016,-0.6203095958887835,-0.3446916586434057,-0.5238433178529013,0.5922400017733992
264,2015-09-26,True,2-2015/2016,2,2015/2016,-0.28958168007138446,-0.2146424123287134,-0.2633529363614496,0.768470628216209
285,2015-10-03,False,2-2015/2016,2,2015/2016,-0.03309375074665999,-0.3446916586434057,-0.14215301851052098,0.8674885045305625
310,2015-10-18,True,2-2015/2016,2,2015/2016,0.2618373125256524,-0.3446916586434057,0.04955217261648211,1.0508004137917073
319,2015-10-25,False,2-2015/2016,2,2015/2016,0.3281607432366531,-0.3446916586434057,0.09266240257863255,1.0970912975491338
286,2015-10-31,True,2-2015/2016,2,2015/2016,0.38083879671317056,-0.3446916586434057,0.1269031373383689,1.1353070435933652
360,2015-11-07,False,2-2015/2016,2,2015/2016,0.14787498303242375,-0.3446916586434057,-0.024523341554116534,0.9757749125496636
332,2015-11-21,True,2-2015/2016,2,2015/2016,-0.11584817322233436,-0.2146424123287134,-0.150426156909567,0.8603412579191474
384,2015-11-28,False,2-2015/2016,2,2015/2016,-0.2281293074854891,-0.3446916586434057,-0.2689261303907599,0.7641997046968061
325,2015-12-06,True,2-2015/2016,2,2015/2016,0.29136510019993467,0.15735768589766153,0.2444625051941391,1.276934782904945
373,2015-12-13,False,2-2015/2016,2,2015/2016,0.1805779480634202,-0.3446916586434057,-0.0032664142839688437,0.996738914643428
233,2015-12-19,True,2-2015/2016,2,2015/2016,0.2358319919708225,0.15735768589766153,0.20836598484521618,1.2316638573775802
259,2015-12-26,True,2-2015/2016,2,2015/2016,0.0502217657846696,-0.3446916586434057,-0.08799793276515673,0.9157627698180748
522,2015-12-28,False,2-2015/2016,2,2015/2016,0.052133588469225334,-0.3446916586434057,-0.0867552480201955,0.9169014816254878
461,2016-01-02,False,2-2015/2016,2,2015/2016,-0.32783194477257593,-0.3446916586434057,-0.33373284462736635,0.7162451053975937
470,2016-01-12,True,2-2015/2016,2,2015/2016,-0.3860905278101063,-0.2146424123287134,-0.32608368739161875,0.7217447839658624
596,2016-01-16,True,2-2015/2016,2,2015/2016,-0.1361769710975853,0.15735768589766153,-0.03343984114924892,0.967113089893439
559,2016-01-23,False,2-2015/2016,2,2015/2016,-0.2927498795686576,-0.3446916586434057,-0.3109295022448194,0.7327655323735834
552,2016-02-03,False,2-2015/2016,2,2015/2016,-0.1392628445767381,-0.2146424123287134,-0.16564569328992945,0.8473464015264237
570,2016-02-06,True,2-2015/2016,2,2015/2016,-0.24296537320381537,0.05771666155847388,-0.13772666103701414,0.8713368295035396
557,2016-02-13,False,2-2015/2016,2,2015/2016,-0.2918076516981973,0.15735768589766153,-0.1345997835396467,0.8740656571598436
441,2016-03-02,False,2-2015/2016,2,2015/2016,0.17454416512185142,0.15735768589766153,0.16852889739338495,1.1835624282197748
514,2016-03-05,True,2-2015/2016,2,2015/2016,0.4407098238538473,-0.12718533914556085,0.2419465168040545,1.2737260680535674
439,2016-03-14,False,2-2015/2016,2,2015/2016,0.5897515007409699,-0.3446916586434057,0.2626963949564385,1.3004318413455005
475,2016-03-20,True,2-2015/2016,2,2015/2016,0.5021967867557243,-0.3446916586434057,0.20578583086602886,1.228490071164219
547,2016-04-02,False,2-2015/2016,2,2015/2016,0.5194869396595471,-0.3446916586434057,0.21702443025351364,1.242374453289872
444,2016-04-09,False,2-2015/2016,2,2015/2016,0.5744618388844808,-0.2146424123287134,0.29827535095986285,1.3475327812452829
449,2016-04-16,True,2-2015/2016,2,2015/2016,0.5991195330631119,-0.2146424123287134,0.3143028521759731,1.3693043705659944
528,2016-04-19,True,2-2015/2016,2,2015/2016,0.38856489600811434,-0.12718533914556085,0.20805231370432803,1.2312775805553586
502,2016-04-23,False,2-2015/2016,2,2015/2016,0.2815175839568062,-0.12718533914556085,0.13847156087097776,1.1485170182820559
511,2016-04-30,True,2-2015/2016,2,2015/2016,0.36947846207287965,-0.2146424123287134,0.1650361560323221,1.1794357616580062
462,2016-05-07,False,2-2015/2016,2,2015/2016,0.42155834494051253,0.15735768589766153,0.3290881142755147,1.389700302628214
594,2016-05-15,True,2-2015/2016,2,2015/2016,0.4010015147415252,-0.2146424123287134,0.1855261402669417,1.2038516683678033
609,2015-08-08,False,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,1.0
307,2015-08-14,True,2-2015/2016,2,2015/2016,-3.0,0.03933942147441538,-1.9362312024839547,0.14424656272356706
410,2015-08-22,False,2-2015/2016,2,2015/2016,-0.6248034294227831,-0.1073212061643567,-0.4436846512823339,0.6416677380237625
347,2015-08-29,True,2-2015/2016,2,2015/2016,0.08274622879065817,0.04328749616885541,0.06893567237302721,1.0713672884163363
298,2015-09-13,False,2-2015/2016,2,2015/2016,0.5893873451222533,-0.3446916586434057,0.2624596938042727,1.3001240640573972
279,2015-09-19,True,2-2015/2016,2,2015/2016,0.6557888130050975,-0.2146424123287134,0.3511378841382637,1.4206832020868416
343,2015-09-26,False,2-2015/2016,2,2015/2016,0.6580394345426513,-0.3446916586434057,0.3070835519275314,1.3594545483748959
379,2015-10-03,True,2-2015/2016,2,2015/2016,0.5988606701611695,0.05771666155847388,0.40946026715022604,1.5060047254928353
311,2015-10-17,False,2-2015/2016,2,2015/2016,0.38775081321739235,-0.3446916586434057,0.13139594806611304,1.1404192387213778
270,2015-10-24,True,2-2015/2016,2,2015/2016,0.34115822233890253,0.15735768589766153,0.2768280345844682,1.3189395395459529
267,2015-11-02,False,2-2015/2016,2,2015/2016,0.19831468730276894,-0.2146424123287134,0.05377970243175015,1.0552521070738907
605,2015-11-08,True,2-2015/2016,2,2015/2016,0.48560184350014746,-0.2146424123287134,0.24051635396004617,1.271905734354673
370,2015-11-21,False,2-2015/2016,2,2015/2016,0.11089781900076745,-0.12718533914556085,0.027568713649552552,1.0279522470309954
329,2015-11-28,True,2-2015/2016,2,2015/2016,0.280079049551039,-0.3446916586434057,0.061409301682983405,1.063334049546356
306,2015-12-05,False,2-2015/2016,2,2015/2016,0.1862363249359269,-0.2146424123287134,0.045928766893302816,1.0469998272501477
303,2015-12-13,True,2-2015/2016,2,2015/2016,0.005580969142455243,-0.2146424123287134,-0.07149721437245377,0.9309988710073502
233,2015-12-19,False,2-2015/2016,2,2015/2016,-0.2167327451561858,0.05771666155847388,-0.12067545280605492,0.8863215660966188
352,2015-12-26,True,2-2015/2016,2,2015/2016,-0.20589286102201898,0.15735768589766153,-0.0787551696001308,0.9242661852059099
327,2015-12-28,False,2-2015/2016,2,2015/2016,-0.07504421510135469,0.05771666155847388,-0.02857790827041469,0.971826577868888
457,2016-01-02,False,2-2015/2016,2,2015/2016,0.1620434466292314,0.05771666155847388,0.12552907185446627,1.1337481286420221
428,2016-01-12,True,2-2015/2016,2,2015/2016,0.501068257409271,0.15735768589766153,0.3807695573802077,1.4634103344391187
550,2016-01-16,True,2-2015/2016,2,2015/2016,0.408068259420312,0.15735768589766153,0.3203195586873844,1.3775679077987768
467,2016-01-23,False,2-2015/2016,2,2015/2016,0.11324764407276211,-0.2146424123287134,-0.001513875667754308,0.9984872696639783
437,2016-02-02,False,2-2015/2016,2,2015/2016,-0.16774758122808553,-0.2146424123287134,-0.18416077211330528,0.8318020625005821
576,2016-02-06,True,2-2015/2016,2,2015/2016,-0.2060173461247934,-0.2146424123287134,-0.2090361192961654,0.8113659291478562
532,2016-02-14,True,2-2015/2016,2,2015/2016,-0.5516254614878812,-0.2146424123287134,-0.43368139428217245,0.6481187169227495
587,2016-02-27,False,2-2015/2016,2,2015/2016,0.19154295186351225,-0.12718533914556085,0.07998805001033668,1.0832741224830449
