match_id,match_date,is_home,competition_season_key,competition_statsbomb_id,competition_season,att_rolling_component,style_att_component,player_component,finishing_bias_logit,finishing_bias_multiplier
511,2016-04-30,False,2-2015/2016,2,2015/2016,-0.6647045894036775,0.043825003520372,0.0,-0.35463127329192967,0.7014320322554872
450,2016-05-07,True,2-2015/2016,2,2015/2016,-0.44942614007041826,-0.07416278540330756,0.0,-0.265725073389557,0.7666498709806218
436,2016-05-15,False,2-2015/2016,2,2015/2016,-0.23272949699881865,0.043825003520372,0.0,-0.11704497246925727,0.8895451872202498
406,2015-08-08,False,2-2015/2016,2,2015/2016,0.0,0.0,0.0,0.0,1.0
607,2015-08-15,True,2-2015/2016,2,2015/2016,1.3139856435736506,0.010956250880093,0.0,0.7254311666855311,2.0656215351805773
415,2015-08-23,True,2-2015/2016,2,2015/2016,0.2931837089891909,0.021912501760186,0.0,0.16672916538410149,1.1814342486835763
363,2015-08-29,False,2-2015/2016,2,2015/2016,-0.1832729849350274,0.16982742159387654,0.0,-0.05834328631579594,0.9433260609190274
342,2015-09-12,True,2-2015/2016,2,2015/2016,-2.4240823661442175,0.043825003520372,0.0,-1.3222890504992266,0.2665245150972153
275,2015-09-19,False,2-2015/2016,2,2015/2016,-0.4989906260898957,0.043825003520372,0.0,-0.26348859346934966,0.7683663867839845
357,2015-09-27,True,2-2015/2016,2,2015/2016,-0.11217113891475113,0.12016505916209264,0.0,-0.03165286161258996,0.9688428462540215
255,2015-10-03,False,2-2015/2016,2,2015/2016,-0.2777163486704513,0.043825003520372,0.0,-0.14178774088865523,0.8678054365490563
269,2015-10-17,True,2-2015/2016,2,2015/2016,-0.19850725625737523,0.043825003520372,0.0,-0.09822274006146338,0.9064469792105505
248,2015-10-24,False,2-2015/2016,2,2015/2016,-0.6535336451342183,0.043825003520372,0.0,-0.3484872539437271,0.7057549105584041
365,2015-10-31,True,2-2015/2016,2,2015/2016,-0.019583217438807015,-0.07416278540330756,0.0,-0.02931146594217075,0.9711139484364254
400,2015-11-07,False,2-2015/2016,2,2015/2016,0.01217736425902031,0.043825003520372,0.0,0.01765380122255417,1.0178105506203323
315,2015-11-21,True,2-2015/2016,2,2015/2016,0.09771028345938208,0.06923253029272347,0.0,0.07104878847584102,1.0736336055378106
329,2015-11-28,False,2-2015/2016,2,2015/2016,-0.2342147793043008,0.043825003520372,0.0,-0.11786187773727244,0.8888188098018366
368,2015-12-05,True,2-2015/2016,2,2015/2016,-0.1822517107535906,0.043825003520372,0.0,-0.08928219003438183,0.9145874496922974
296,2015-12-12,False,2-2015/2016,2,2015/2016,-0.20891632592193124,0.12016505916209264,0.0,-0.08486271446653904,0.9186383915065544
293,2015-12-20,True,2-2015/2016,2,2015/2016,-0.29443543558230706,-0.16182930621660718,0.0,-0.2023968161244207,0.8167707558222627
374,2015-12-26,False,2-2015/2016,2,2015/2016,-0.040721893440361256,0.12016505916209264,0.0,0.007644223398324466,1.0076735150637814
369,2015-12-28,True,2-2015/2016,2,2015/2016,-0.14908575356041406,0.043825003520372,0.0,-0.07104091357813475,0.9314237834682751
601,2016-01-02,True,2-2015/2016,2,2015/2016,-0.1248103938347948,0.043825003520372,0.0,-0.05768946572904414,0.9439430285887791
517,2016-01-13,False,2-2015/2016,2,2015/2016,-0.6122956739385723,0.22643656212516872,0.0,-0.28015348013492264,0.7556677525663374
506,2016-01-18,False,2-2015/2016,2,2015/2016,-0.46104546304157346,0.22643656212516872,0.0,-0.19696586414157324,0.8212186658383125
559,2016-01-23,True,2-2015/2016,2,2015/2016,-2.783201892871574,-0.16182930621660718,0.0,-1.5712183676335179,0.20779186119101836
477,2016-02-03,True,2-2015/2016,2,2015/2016,-0.4255444888123878,0.06923253029272347,0.0,-0.21674133627363246,0.8051382024203425
465,2016-02-06,False,2-2015/2016,2,2015/2016,-0.6556067957433108,0.22643656212516872,0.0,-0.3039745971275288,0.7378796104741582
235,2016-02-13,False,2-2015/2016,2,2015/2016,-0.6828973107189881,0.043825003520372,0.0,-0.36463727001535046,0.6944485024928003
485,2016-02-27,True,2-2015/2016,2,2015/2016,-0.5816253980687681,0.06923253029272347,0.0,-0.30258583636464165,0.7389050606125657
542,2016-03-02,False,2-2015/2016,2,2015/2016,-0.6957103490281882,-0.16182930621660718,0.0,-0.42309801851965534,0.6550144264207046
568,2016-03-05,True,2-2015/2016,2,2015/2016,-1.3234924755452353,0.043825003520372,0.0,-0.7169646106697865,0.4882319832021783
426,2016-03-19,True,2-2015/2016,2,2015/2016,-3.0,-0.16182930621660718,0.0,-1.690457326554152,0.18443515760787232
483,2016-04-02,False,2-2015/2016,2,2015/2016,-1.0669420385836461,0.043825003520372,0.0,-0.5758618703409124,0.5622200991041666
452,2016-04-09,True,2-2015/2016,2,2015/2016,-1.2456806166406156,0.06923253029272347,0.0,-0.6678162065791577,0.5128272646580359
503,2016-04-16,False,2-2015/2016,2,2015/2016,-1.1221175231072793,0.12016505916209264,0.0,-0.5871233729184805,0.5559241733391173
468,2016-04-20,False,2-2015/2016,2,2015/2016,-0.575866768142577,0.043825003520372,0.0,-0.3057704715983244,0.7365556604989973
460,2016-04-30,True,2-2015/2016,2,2015/2016,-0.14475304897759486,0.043825003520372,0.0,-0.06865792605758418,0.9336460014278609
599,2016-05-08,False,2-2015/2016,2,2015/2016,0.4453220280450048,0.06923253029272347,0.0,0.2622352479979335,1.2998322894085221
529,2016-05-11,False,2-2015/2016,2,2015/2016,0.19695653032312066,0.12016505916209264,0.0,0.13836735646823953,1.1483973439875337
578,2016-05-15,True,2-2015/2016,2,2015/2016,0.17024316374412965,0.043825003520372,0.0,0.10458999093936432,1.1102553022883102
608,2015-08-09,True,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,0.0,1.0
407,2015-08-16,False,2-2015/2016,2,2015/2016,-3.0,-0.040457326554151796,0.0,-1.660114331638538,0.1901172424430503
416,2015-08-24,True,2-2015/2016,2,2015/2016,-1.1720395120171045,-0.08091465310830359,0.0,-0.6648503948864835,0.5143504714115654
337,2015-08-29,False,2-2015/2016,2,2015/2016,-1.7131189827001727,-0.05562208905248067,0.0,-0.9561209627482152,0.3843810261528509
397,2015-09-12,True,2-2015/2016,2,2015/2016,-1.9645451074925073,-0.07416278540330756,0.0,-1.0990405054717058,0.33319062495604457
336,2015-09-19,False,2-2015/2016,2,2015/2016,-1.3769088436236139,0.12016505916209264,0.0,-0.7272585992024645,0.4832319082759519
314,2015-09-26,False,2-2015/2016,2,2015/2016,-1.327046122672028,0.12016505916209264,0.0,-0.6998341026790923,0.49666769279677936
318,2015-10-04,True,2-2015/2016,2,2015/2016,-0.45611356782212936,0.12016505916209264,0.0,-0.22082119751164803,0.8018600420439217
269,2015-10-17,False,2-2015/2016,2,2015/2016,-0.05518344413330034,0.12016505916209264,0.0,-0.0003096294827920308,0.9996904184474693
320,2015-10-24,True,2-2015/2016,2,2015/2016,0.16518911182019594,-0.16182930621660718,0.0,0.05039668494695598,1.0516882025195209
261,2015-10-31,False,2-2015/2016,2,2015/2016,0.1410108364782722,-0.16182930621660718,0.0,0.037098633508897916,1.0377953771897612
401,2015-11-08,True,2-2015/2016,2,2015/2016,0.26464401610402444,-0.16182930621660718,0.0,0.10509688230306166,1.110818223770505
382,2015-11-21,False,2-2015/2016,2,2015/2016,0.16264072573109942,-0.16182930621660718,0.0,0.048995072597952896,1.0502151758948712
263,2015-11-29,False,2-2015/2016,2,2015/2016,0.20504193639079826,0.06923253029272347,0.0,0.13008119758811992,1.1389208571969072
334,2015-12-05,True,2-2015/2016,2,2015/2016,-0.04134162944233499,-0.07416278540330756,0.0,-0.041278592544111134,0.9595617659531118
303,2015-12-13,False,2-2015/2016,2,2015/2016,0.19741357633025788,-0.16182930621660718,0.0,0.06812014042749005,1.0704939103494926
364,2015-12-21,True,2-2015/2016,2,2015/2016,0.07399253723049186,0.12016505916209264,0.0,0.07073716026729368,1.0732990831466946
387,2015-12-26,False,2-2015/2016,2,2015/2016,0.22214410959457495,0.12016505916209264,0.0,0.1522205250675394,1.1644169912562752
421,2015-12-28,True,2-2015/2016,2,2015/2016,0.013486040982912359,-0.16182930621660718,0.0,-0.03304000401355,0.96749985493756
461,2016-01-02,True,2-2015/2016,2,2015/2016,0.06561971368730284,-0.16182930621660718,0.0,-0.00436648402613523,0.9956430352050099
575,2016-01-13,False,2-2015/2016,2,2015/2016,-0.20794665060966588,-0.16182930621660718,0.0,-0.15482798438946804,0.8565625069343566
527,2016-01-17,False,2-2015/2016,2,2015/2016,0.09356634781843098,0.043825003520372,0.0,0.062417742180230044,1.0644068995257834
480,2016-01-24,True,2-2015/2016,2,2015/2016,-0.01788025246430632,-0.16182930621660718,0.0,-0.05029146540952027,0.9509522144274903
526,2016-02-02,True,2-2015/2016,2,2015/2016,-0.15792963414523,-0.16182930621660718,0.0,-0.12731862533402832,0.8804530932387553
553,2016-02-07,False,2-2015/2016,2,2015/2016,-2.710288128116068,0.06923253029272347,0.0,-1.4733503378906567,0.22915644611140853
555,2016-02-14,True,2-2015/2016,2,2015/2016,-0.49636786778936637,-0.16182930621660718,0.0,-0.3134596538383033,0.7309138679778205
544,2016-02-28,False,2-2015/2016,2,2015/2016,-0.4693029969016851,-0.16182930621660718,0.0,-0.29857397485007864,0.7418753996987111
425,2016-03-02,True,2-2015/2016,2,2015/2016,-0.1411770574069029,0.06923253029272347,0.0,-0.06033924900061573,0.9414450950950727
584,2016-03-05,False,2-2015/2016,2,2015/2016,-0.18524256237331796,0.22643656212516872,0.0,-0.045274268774032705,0.9557353175291637
427,2016-03-19,False,2-2015/2016,2,2015/2016,0.15132880571274784,0.06923253029272347,0.0,0.10053897571519219,1.1057667389136847
483,2016-04-02,True,2-2015/2016,2,2015/2016,0.0906424361962667,-0.16182930621660718,0.0,0.009396013353794898,1.0094402944672503
545,2016-04-09,False,2-2015/2016,2,2015/2016,0.3325117456153473,-0.16182930621660718,0.0,0.14242413353428923,1.1530655986272234
442,2016-04-17,True,2-2015/2016,2,2015/2016,0.41022836551556213,-0.07416278540330756,0.0,0.2070849046827323,1.2300870074942538
567,2016-04-21,True,2-2015/2016,2,2015/2016,0.29280994102329067,-0.07416278540330756,0.0,0.142504771211983,1.153158582908293
433,2016-04-24,False,2-2015/2016,2,2015/2016,0.28243561519599897,0.043825003520372,0.0,0.16629583923789246,1.1809224132374445
518,2016-04-30,True,2-2015/2016,2,2015/2016,-0.026431223666825893,-0.16182930621660718,0.0,-0.05499449957090604,0.9464903540422465
581,2016-05-08,False,2-2015/2016,2,2015/2016,0.023032846983160066,0.12016505916209264,0.0,0.0427093306312612,1.0436344981779098
236,2016-05-15,True,2-2015/2016,2,2015/2016,0.06295917032663552,-0.16182930621660718,0.0,-0.005829782874502254,0.9941871773355604
413,2015-08-09,False,2-2015/2016,2,2015/2016,0.0,0.0,0.0,0.0,1.0
606,2015-08-17,True,2-2015/2016,2,2015/2016,1.5077963600076767,0.010956250880093,0.0,0.8320270607242455,2.297972151390817
416,2015-08-24,False,2-2015/2016,2,2015/2016,-0.04179874570807396,0.034616265146361735,0.0,-0.014335243852850246,0.9857670165296282
273,2015-08-29,True,2-2015/2016,2,2015/2016,-0.6049887421566766,-0.05562208905248067,0.0,-0.34664933044929236,0.7070532268273471
403,2015-09-12,False,2-2015/2016,2,2015/2016,-1.0974219128639813,-0.16182930621660718,0.0,-0.6440393786293416,0.5251667863120282
281,2015-09-20,True,2-2015/2016,2,2015/2016,-0.790826001007498,0.043825003520372,0.0,-0.42399804967403093,0.6544251582499948
343,2015-09-26,True,2-2015/2016,2,2015/2016,-0.8140559302745348,0.043825003520372,0.0,-0.4367745107709012,0.646117107434283
