match_id,match_date,is_home,competition_season_key,competition_statsbomb_id,competition_season,att_rolling_component,style_att_component,player_component,finishing_bias_logit,finishing_bias_multiplier
355,2015-08-08,True,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,0.0,1.0
409,2015-08-15,False,2-2015/2016,2,2015/2016,0.8048500467281386,-0.06591086684301017,0.0,0.42618980898972375,1.5314114232036562
414,2015-08-22,True,2-2015/2016,2,2015/2016,0.7144812886795795,0.1418310780417078,0.0,0.4284224782841957,1.5348343782068137
272,2015-08-29,False,2-2015/2016,2,2015/2016,0.6655973262904175,-0.018755521323278845,0.0,0.3613896491289099,1.4353226241429438
298,2015-09-13,True,2-2015/2016,2,2015/2016,0.6006579443910001,-0.025909616310770822,0.0,0.3238844653373574,1.382487572656909
252,2015-09-19,False,2-2015/2016,2,2015/2016,0.6809866896454575,-0.025007361764371794,0.0,0.36829083886390873,1.4452623163045502
314,2015-09-26,True,2-2015/2016,2,2015/2016,0.5885929495692642,-0.05657082627692045,0.0,0.3095834156938652,1.3628572509167043
376,2015-10-03,False,2-2015/2016,2,2015/2016,0.49806206285128324,-0.2636434673720407,0.0,0.20802326772519564,1.231241817411838
390,2015-10-17,False,2-2015/2016,2,2015/2016,0.01840671265881677,-0.025909616310770822,0.0,0.0036462878846565197,1.0036529436795147
366,2015-10-24,True,2-2015/2016,2,2015/2016,-0.04009968220642864,0.2836621560834156,0.0,0.04886071380731814,1.050074079732899
271,2015-10-31,False,2-2015/2016,2,2015/2016,-0.22777537502925638,-0.2636434673720407,0.0,-0.1911873231091012,0.825977848919821
400,2015-11-07,True,2-2015/2016,2,2015/2016,0.0762615069821515,-0.05657082627692045,0.0,0.027801122270953216,1.0281911797595313
332,2015-11-21,False,2-2015/2016,2,2015/2016,0.06696710322265798,-0.025909616310770822,0.0,0.030354502694769185,1.0308198976200162
326,2015-11-28,True,2-2015/2016,2,2015/2016,0.0753860031827432,0.2836621560834156,0.0,0.11237784077136267,1.1189355602586357
291,2015-12-05,False,2-2015/2016,2,2015/2016,0.08058173184129987,-0.025007361764371794,0.0,0.03806811207162198,1.0388019854241515
391,2015-12-14,True,2-2015/2016,2,2015/2016,0.13050494082912426,0.2836621560834156,0.0,0.14269325647687225,1.1533759567944954
331,2015-12-19,False,2-2015/2016,2,2015/2016,0.368103414531956,0.2836621560834156,0.0,0.27337241701342974,1.3143896547564975
394,2015-12-26,False,2-2015/2016,2,2015/2016,0.36310487066872393,-0.2636434673720407,0.0,0.133796812024788,1.143160519573841
239,2015-12-29,True,2-2015/2016,2,2015/2016,0.30640601003751716,0.2836621560834156,0.0,0.23943884454148837,1.270535982039425
231,2016-01-02,True,2-2015/2016,2,2015/2016,-0.2819756906314564,-0.025007361764371794,0.0,-0.161338470288394,0.8510039827917539
420,2016-01-13,False,2-2015/2016,2,2015/2016,-2.605461970185224,-0.2636434673720407,0.0,-1.4989149504448835,0.2233723988261504
550,2016-01-16,False,2-2015/2016,2,2015/2016,-0.9127782305712705,0.2836621560834156,0.0,-0.4311124877933449,0.6497858136912328
598,2016-01-23,True,2-2015/2016,2,2015/2016,-0.7998597780034196,-0.025007361764371794,0.0,-0.44617471834297373,0.6400719299845096
562,2016-02-02,True,2-2015/2016,2,2015/2016,-0.15852836775411236,0.2836621560834156,0.0,-0.0162750632439079,0.9838566600282315
569,2016-02-06,False,2-2015/2016,2,2015/2016,-0.012383820762049025,-0.2636434673720407,0.0,-0.07272196826213714,0.9298593244932514
555,2016-02-14,False,2-2015/2016,2,2015/2016,0.29930979479582515,0.2836621560834156,0.0,0.23553592615855776,1.2655868481142543
241,2016-02-27,True,2-2015/2016,2,2015/2016,0.28349296626393,-0.025007361764371794,0.0,0.14966929100406856,1.1614500772194278
541,2016-03-01,True,2-2015/2016,2,2015/2016,0.07870398707758512,-0.2636434673720407,0.0,-0.022623673950338354,0.9776303223125491
568,2016-03-05,False,2-2015/2016,2,2015/2016,-0.3012494668537931,-0.025007361764371794,0.0,-0.17193904721067918,0.8420304957117647
439,2016-03-14,True,2-2015/2016,2,2015/2016,-0.3320392943577337,-0.025007361764371794,0.0,-0.1888734523378465,0.8278912677704129
516,2016-03-19,False,2-2015/2016,2,2015/2016,-0.3501828810271131,-0.2636434673720407,0.0,-0.2585114514079224,0.7722001882192004
429,2016-04-03,True,2-2015/2016,2,2015/2016,-0.29853689921445153,-0.2636434673720407,0.0,-0.23010616141095852,0.794449258172174
501,2016-04-10,False,2-2015/2016,2,2015/2016,-0.2712120002348061,-0.025007361764371794,0.0,-0.15541844057023632,0.8560568935938735
538,2016-04-17,True,2-2015/2016,2,2015/2016,-0.40403021713601633,-0.2636434673720407,0.0,-0.28812748626781914,0.749666014024477
539,2016-04-24,True,2-2015/2016,2,2015/2016,-0.2566583526183532,-0.025007361764371794,0.0,-0.14741393438118722,0.8629367043069079
509,2016-05-01,False,2-2015/2016,2,2015/2016,0.040036039105237675,-0.05590488492272483,0.0,0.008043600277199515,1.008076036940768
455,2016-05-07,True,2-2015/2016,2,2015/2016,0.16130758743749896,-0.025007361764371794,0.0,0.08246733264953149,1.0859631973192416
540,2016-05-15,False,2-2015/2016,2,2015/2016,0.010634270139581995,-0.025007361764371794,0.0,-0.00040299186432285125,0.9995970893259919
609,2015-08-08,True,2-2015/2016,2,2015/2016,0.0,-0.0,0.0,0.0,1.0
606,2015-08-17,False,2-2015/2016,2,2015/2016,-3.0,-0.0062518404410929485,0.0,-1.6515629601102733,0.19174997672624897
