player_id,player_name,team_id,total_cxa_goals,total_true_xa,total_actions,key_actions,pre_assists,passes,carries,dribbles,pass_credit,carry_credit,dribble_credit,avg_credit_per_action,avg_true_xa
904.0,Renato Soares de Oliveira Augusto,7,0.0,0.4263421112427219,4,1,0,2,2,0,0.0,0.0,0.0,0.0,0.10658552781068048
905.0,Marco Reus,26,0.0,1.635403637106275,17,4,2,9,8,0,0.0,0.0,0.0,0.0,0.09620021394742795
906.0,Julian Draxler,26,0.0,0.340225507509357,8,2,3,3,5,0,0.0,0.0,0.0,0.0,0.04252818843866962
908.0,Jonas Hector,26,0.0,0.1803876227550529,5,1,1,4,1,0,0.0,0.0,0.0,0.0,0.036077524551010584
892.0,Sergio Ramos García,23,0.0,0.5178401034378354,9,2,2,5,4,0,0.0,0.0,0.0,0.0,0.057537789270870596
893.0,Gerard Piqué Bernabéu,23,0.0,0.7799934746901471,10,2,3,5,5,0,0.0,0.0,0.0,0.0,0.07799934746901471
1567.0,Matěj Vydra,45,0.0,0.15720977680468298,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.15720977680468298
896.0,José Ignacio Fernández Iglesias,23,0.0,0.8964227481745102,14,3,4,8,6,0,0.0,0.0,0.0,0.0,0.0640301962981793
1569.0,Jadon Sancho,21,0.0,0.03539227857395382,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.03539227857395382
899.0,Thiago Alcântara do Nascimento,23,0.0,1.3542995335025254,12,3,0,8,4,0,0.0,0.0,0.0,0.0,0.11285829445854378
900.0,Iago Aspas Juncal,23,0.0,0.3853640961942175,6,4,1,3,3,0,0.0,0.0,0.0,0.0,0.06422734936570292
957.0,Aron Einar Gunnarsson,40,0.0,0.714271445728054,11,3,1,7,4,0,0.0,0.0,0.0,0.0,0.06493376779345945
958.0,Oghenekaro Etebo,39,0.0,0.8210326735509063,16,6,5,6,10,0,0.0,0.0,0.0,0.0,0.05131454209693164
1572.0,Evgeny Makarenko,44,0.0,0.4124720285929606,5,1,0,2,3,0,0.0,0.0,0.0,0.0,0.08249440571859212
961.0,Leon Aderemi Balogun,39,0.0,0.04759862829015982,2,0,0,1,1,0,0.0,0.0,0.0,0.0,0.02379931414507991
962.0,Alfreð Finnbogason,40,0.0,0.8051855094340241,9,2,3,4,5,0,0.0,0.0,0.0,0.0,0.08946505660378046
1574.0,Ryan Gravenberch,11,0.0,0.6678380904362732,6,2,1,2,4,0,0.0,0.0,0.0,0.0,0.11130634840604553
965.0,Tyronne Ebuehi,39,0.0,0.041216262900790196,3,1,2,2,1,0,0.0,0.0,0.0,0.0,0.013738754300263398
968.0,Odion Jude Ighalo,39,0.0,0.5531095562421768,7,4,1,2,5,0,0.0,0.0,0.0,0.0,0.07901565089173955
948.0,Onyinye Wilfred Ndidi,39,0.0,0.4806669727414995,13,1,2,7,6,0,0.0,0.0,0.0,0.0,0.03697438251857688
1575.0,Patrick van Aanholt,11,0.0,0.8636858701427856,11,5,1,6,5,0,0.0,0.0,0.0,0.0,0.07851689728570778
950.0,Kári Árnason,40,0.0,0.20079698856096356,2,0,1,2,0,0,0.0,0.0,0.0,0.0,0.10039849428048178
951.0,Ragnar Sigurðsson,40,0.0,0.1660726335028862,2,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0830363167514431
1576.0,Maarten Stekelenburg,11,0.0,0.264335399412641,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.264335399412641
955.0,Rúrik Gíslason,40,0.0,0.1593675211343187,2,2,0,1,1,0,0.0,0.0,0.0,0.0,0.07968376056715935
956.0,Brian Oladapo Idowu,39,0.0,0.29451190291901,7,1,1,5,2,0,0.0,0.0,0.0,0.0,0.042073128988430006
941.0,Michael Krohn-Dehli,6,0.0,0.0617555846420801,2,0,1,1,1,0,0.0,0.0,0.0,0.0,0.03087779232104005
1577.0,Darko Churlinov,54,0.0,0.23143308535806026,3,1,2,2,1,0,0.0,0.0,0.0,0.0,0.07714436178602009
943.0,John Michael Nchekwube Obinna,39,0.0,0.44702414250487454,11,1,3,7,4,0,0.0,0.0,0.0,0.0,0.04063855840953405
944.0,William Troost-Ekong,39,0.0,0.07219984736735863,2,1,0,1,1,0,0.0,0.0,0.0,0.0,0.036099923683679314
945.0,Jón Daði Böðvarsson,40,0.0,0.09526657261320598,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.09526657261320598
946.0,Birkir Bjarnason,40,0.0,0.10530367317601738,3,0,2,2,1,0,0.0,0.0,0.0,0.0,0.035101224392005796
932.0,Maximiliano Eduardo Meza,4,0.0,1.6678214682350965,20,4,6,11,9,0,0.0,0.0,0.0,0.0,0.08339107341175482
933.0,Corentin Tolisso,16,0.0,1.0008125130952665,11,4,2,5,6,0,0.0,0.0,0.0,0.0,0.09098295573593332
935.0,Mathias Jattah-Njie Jørgensen,6,0.0,0.023919529855600058,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.023919529855600058
1554.0,Xaver Schlager,43,0.0,0.41919424405710193,10,2,3,4,6,0,0.0,0.0,0.0,0.0,0.04191942440571019
937.0,Henrik Dalsgaard,6,0.0,0.45320341961617616,9,2,1,7,2,0,0.0,0.0,0.0,0.0,0.05035593551290846
1557.0,Boban Nikolov,54,0.0,0.3134956709622283,6,2,1,3,3,0,0.0,0.0,0.0,0.0,0.05224927849370472
1008.0,Andrew Nabbout,5,0.0,0.059027660642304414,2,0,1,1,1,0,0.0,0.0,0.0,0.0,0.029513830321152207
1559.0,Tihomir Kostadinov,54,0.0,0.04049589099306822,2,1,1,1,1,0,0.0,0.0,0.0,0.0,0.02024794549653411
1516.0,Moussa Sissoko,16,0.0,0.18337331356220113,3,0,1,1,2,0,0.0,0.0,0.0,0.0,0.06112443785406704
21.0,Aleksandar Mitrović,2,0.0,2.5559136479859035,18,9,4,8,10,0,0.0,0.0,0.0,0.0,0.14199520266588353
1014.0,Igor Akinfeev,41,0.0,0.11538241105261161,3,0,1,2,1,0,0.0,0.0,0.0,0.0,0.03846080368420387
1016.0,Fedor Kudryashov,41,0.0,0.09028488141355442,3,0,1,2,1,0,0.0,0.0,0.0,0.0,0.030094960471184807
991.0,Lamine Gassama,10,0.0,0.03436534157578488,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.03436534157578488
992.0,Keita Baldé Diao,10,0.0,0.06432205225168379,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.06432205225168379
996.0,Adolfo Abdiel Machado,36,0.0,0.3828025966903219,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.3828025966903219
1549.0,Arijan Ademi,54,0.0,0.6872507301914241,5,1,0,2,3,0,0.0,0.0,0.0,0.0,0.13745014603828482
998.0,Luis Carlos Ovalle Victoria,36,0.0,0.12796844439164182,2,0,0,1,1,0,0.0,0.0,0.0,0.0,0.06398422219582091
999.0,Rami Bedoui,8,0.0,0.875813690858768,4,0,0,2,2,0,0.0,0.0,0.0,0.0,0.218953422714692
1004.0,Daniel Colindres Solera,28,0.0,0.44883892995372054,9,5,1,4,5,0,0.0,0.0,0.0,0.0,0.04987099221708006
979.0,Renato Fabrizio Tapia Cortijo,38,0.0,0.060555130541409055,3,1,0,2,1,0,0.0,0.0,0.0,0.0,0.020185043513803017
980.0,Tomi Jurić,5,0.0,0.06445152197503592,2,0,1,1,1,0,0.0,0.0,0.0,0.0,0.03222576098751796
981.0,Tom Rogić,5,0.0,0.8563399328734123,9,4,2,2,7,0,0.0,0.0,0.0,0.0,0.09514888143037914
982.0,Robbie Kruse,5,0.0,0.24253600088945546,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.24253600088945546
983.0,Josh Risdon,5,0.0,0.12448016188225762,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.12448016188225762
985.0,Mark Milligan,5,0.0,0.11923649955591155,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.11923649955591155
