player_id,player_name,team_id,total_cxa,total_true_xa,total_actions,key_actions,pre_assists,passes,carries,dribbles,pass_credit,carry_credit,dribble_credit,avg_credit_per_action,avg_true_xa
51.0,Aaron Mooy,5,1.4922337658984908,1.590083428267751,21,14,2,17,4,0,1.4466924014952791,0.04554136440321126,0.0,0.071058750757071,0.07571825848894052
359.0,Mislav Oršić,22,1.4804688358111637,3.4636795354926866,26,10,8,11,15,0,0.7680116084070123,0.7124572274041514,0.0,0.05694110906966014,0.13321844367279564
12.0,Andrija Živković,2,1.4763442532820374,3.849811953193944,36,9,10,18,18,0,0.8505828976582221,0.6257613556238152,0.0,0.041009562591167704,0.106939220922054
70.0,Pierre-Emile Højbjerg,6,1.4735818444448854,4.410921714623525,64,13,15,35,29,0,0.8163518229256788,0.6572300215192071,0.0,0.023024716319451334,0.06892065179099258
1164.0,Dan Ndoye,3,1.4556454872503615,2.379285539979107,25,14,5,7,18,0,0.557226694496334,0.8984187927540276,0.0,0.05822581949001446,0.09517142159916428
171.0,Rodrigo Bentancur Colmán,12,1.447935932609311,2.224598768214932,31,7,5,15,16,0,0.4353551928157069,1.0125807397936042,0.0,0.04670761072933262,0.07176125058757846
1338.0,Andrew Robertson,52,1.444558700674576,2.936915457451004,27,14,4,22,5,0,1.3717809584355622,0.07277774223901332,0.0,0.053502174099058365,0.10877464657225941
336.0,Luke Shaw,21,1.425180243039802,5.589779860381179,39,14,7,27,12,0,1.1371367560895742,0.28804348695022775,0.0,0.036543083154866714,0.14332768872772253
341.0,Jordan Brian Henderson,21,1.4219148401283468,3.7825208632833136,33,7,9,20,13,0,1.0072701540306745,0.4146446860976719,0.0,0.04308832848873778,0.11462184434191859
520.0,Thorgan Hazard,29,1.4139809174351519,1.887327240002937,28,9,9,17,11,0,1.0385727580946242,0.37540815934052796,0.0,0.05049931847982685,0.06740454428581918
187.0,Edinson Roberto Cavani Gómez,12,1.4113397540300192,3.046063787115095,28,11,8,9,19,0,0.4305089131191943,0.980830840910825,0.0,0.05040499121535783,0.10878799239696768
897.0,Francisco Román Alarcón Suárez,23,1.4035642930885208,3.3995773945202763,40,14,8,21,19,0,1.0496634757600516,0.35390081732846923,0.0,0.03508910732721302,0.0849894348630069
679.0,Thomas Delaney,6,1.3789815272077006,3.2475543351522687,37,13,9,20,17,0,0.7680803321213101,0.6109011950863904,0.0,0.03726977100561353,0.08777173878789915
1.0,Breel-Donald Embolo,3,1.3748208757454572,4.343552971419818,44,20,6,18,26,0,0.6019371647348073,0.77288371101065,0.0,0.031245928994214935,0.09871711298681406
790.0,Willian Borges da Silva,7,1.3732931335199168,2.81611150380511,23,7,4,11,12,0,0.8136434986510924,0.5596496348688245,0.0,0.0597083971095616,0.12243963060022217
399.0,Pablo Sarabia García,23,1.3432277386469833,3.0759107327410002,23,6,7,12,11,0,0.7620091703296763,0.581218568317307,0.0,0.05840120602812971,0.1337352492496087
1347.0,Dominik Szoboszlai,53,1.3379203849566677,4.549593530179666,23,7,8,14,9,0,0.9634128962009447,0.3745074887557232,0.0,0.058170451519855115,0.19780841435563765
163.0,Ángel Fabián Di María Hernández,4,1.3351020719160895,4.507877846653353,46,14,12,22,24,0,0.8882323059288012,0.44686976598728817,0.0,0.029023958085132383,0.09799734449246421
816.0,Carlos Andrés Sánchez Arcosa,12,1.330555841909555,0.8848449181309953,8,7,1,7,1,0,1.3224595096953746,0.008096332214180204,0.0,0.16631948023869436,0.11060561476637441
463.0,David Raum,26,1.3294022175557754,3.258964153964373,26,9,6,19,7,0,1.0565705708295756,0.27283164672619986,0.0,0.051130854521375974,0.12534477515247588
